train_score,test_score,pred_train,pred_test
0.14636511319861278,-0.05642959022898419,"[1.2637962013714408, 1.2971429371383176, 1.2695428963032143, 1.3155228644880292, 1.2876113676911563, 1.3167071486528494, 1.277137902031396, 1.2963088917719137, 1.3048895730289727, 1.3297776813282074, 1.3640602867489635, 1.2560716895495205, 1.2951036117888155, 1.2854500194115708, 1.3691444868561629, 1.3565047543602344, 1.3318935506609382, 1.3268174902172916, 1.349668738828776, 1.3274855339636977, 1.3296405379336844, 1.346656802470928, 1.271274038367799, 1.3149998923633475, 1.3086603121616411, 1.2629300365472755, 1.2630712340405486, 1.3029897376745523, 1.3631543861577153, 1.3971929129224943, 1.3911365604918005, 1.3799079236726464, 1.318540731683173, 1.2767877626742403, 1.292734600159363, 1.2855135739415884]","[1.3035120396195468, 1.3292459655183195, 1.3476912144415842, 1.336362075329732, 1.3197462828734854, 1.2881599104423367, 1.2543026550290877, 1.3297776813282074, 1.3658715955697822, 1.3186917106163631, 1.2897210490300342, 1.3139096755779094, 1.3427818090202235, 1.3301266608011633, 1.3095133065846682, 1.2603353365283807, 1.3045029260795604, 1.318540731683173]"
0.24379489821368705,-0.44364465519774376,"[1.3382729203765975, 1.4597375159174237, 1.2655994342044263, 1.3450101827594498, 1.2482294138587684, 1.1265082758097935, 1.4315439718784881, 1.333692780570562, 1.3833065115132328, 1.4040417111109713, 1.361852259903149, 1.449019835211585, 1.2569187502666856, 1.440236286191881, 1.449019835211585, 1.3970517323031564, 1.3505352537511004, 1.377534213247198, 1.3453732206633475, 1.334554561745213, 1.366663157238367, 1.4451823743961012, 1.3895394924099485, 1.2680489887277708, 1.3151783842755633, 1.513418398110548, 1.384610378426781, 1.2835615276505306, 1.537724749087076, 1.217895946212823, 1.583273728412106, 1.405512465155048, 1.3078987528901653, 1.4600915443903084, 1.310094885748557, 1.332088624545523]","[1.365408077928633, 1.482360850012639, 1.372245964596132, 1.434395161377901, 1.405230391589023, 1.3531753599813272, 1.4814328540274224, 1.2737690667067514, 1.3676931443880396, 1.4451823743961012, 1.3748915913638353, 1.3745229624935282, 1.3695406648169655, 1.297040613873199, 1.3950994525959541, 1.3411195163417369, 1.4600915443903084, 1.4143054869686906]"
0.12322316894419971,-0.09291768243970955,"[1.22439844142487, 1.3543421210858442, 1.3565951148931665, 1.3786707501612199, 1.2045221146134644, 1.2944018621361666, 1.3252735211221047, 1.3534105416125426, 1.2752340257167702, 1.3147932232958546, 1.2276262034379497, 1.3048169290819138, 1.358396580077317, 1.2629414479122283, 1.3668336138774673, 1.3265143008321436, 1.3245358294345677, 1.2814983435845548, 1.3051417100742326, 1.3676841739654766, 1.3536196418351878, 1.3643620391245377, 1.2989889528661798, 1.2725409764968234, 1.34299828300048, 1.3618475754126929, 1.2896240092681621, 1.2138586308243107, 1.3020602800671655, 1.3049533812568963, 1.2323543557345014, 1.419560191526332, 1.278916314289399, 1.3533166302603359, 1.3533166302603359, 1.2833800717155894]","[1.2684246832167645, 1.245679205613555, 1.252126521144692, 1.359623398250449, 1.358396580077317, 1.2574061418007316, 1.2904662763246548, 1.2806597322954438, 1.370372598398835, 1.364624756907418, 1.3658205213120804, 1.3174690703972052, 1.3352118787384137, 1.310130986698911, 1.3138287560791089, 1.21102414269624, 1.3007190008504543, 1.368337142293835]"
