train_score,test_score,pred_train,pred_test
0.3083922186619932,0.8630941419199183,"[43.05233766233766, 43.05233766233766, 43.05233766233766, 43.05233766233766, 43.05233766233766, 43.05233766233766, 43.05233766233766, 43.05233766233766, 43.05233766233766, 43.05233766233766, 43.05233766233766, 43.05233766233766, 43.05233766233766, 261.0, 43.05233766233766, 43.05233766233766, 43.05233766233766, 43.05233766233766, 43.05233766233766, 43.05233766233766, 43.05233766233766, 43.05233766233766, 43.05233766233766, 43.05233766233766, 43.05233766233766, 43.05233766233766, 43.05233766233766, 43.05233766233766, 43.05233766233766, 43.05233766233766, 43.05233766233766, 43.05233766233766, 43.05233766233766, 43.05233766233766, 43.05233766233766, 43.05233766233766, 43.05233766233766, 43.05233766233766, 43.05233766233766, 43.05233766233766, 43.05233766233766, 43.05233766233766, 43.05233766233766, 43.05233766233766, 43.05233766233766, 43.05233766233766, 43.05233766233766, 43.05233766233766, 43.05233766233766, 43.05233766233766, 43.05233766233766, 43.05233766233766, 43.05233766233766, 43.05233766233766, 43.05233766233766, 43.05233766233766, 43.05233766233766, 43.05233766233766, 43.05233766233766, 43.05233766233766, 43.05233766233766, 43.05233766233766, 43.05233766233766, 43.05233766233766, 43.05233766233766, 43.05233766233766, 43.05233766233766, 43.05233766233766, 43.05233766233766, 43.05233766233766, 43.05233766233766, 43.05233766233766, 43.05233766233766, 43.05233766233766, 43.05233766233766, 43.05233766233766, 43.05233766233766, 43.05233766233766]","[43.05233766233766, 43.05233766233766, 43.05233766233766, 43.05233766233766, 261.0, 43.05233766233766, 43.05233766233766, 43.05233766233766, 43.05233766233766, 43.05233766233766, 43.05233766233766, 43.05233766233766, 43.05233766233766, 43.05233766233766, 43.05233766233766, 43.05233766233766, 43.05233766233766, 43.05233766233766, 43.05233766233766, 43.05233766233766]"
0.5408745044687557,-0.008609872272976382,"[41.977500000000006, 41.977500000000006, 41.977500000000006, 41.977500000000006, 41.977500000000006, 41.977500000000006, 41.977500000000006, 41.977500000000006, 41.977500000000006, 41.977500000000006, 41.977500000000006, 41.977500000000006, 41.977500000000006, 41.977500000000006, 41.977500000000006, 254.25, 254.25, 41.977500000000006, 41.977500000000006, 41.977500000000006, 41.977500000000006, 41.977500000000006, 41.977500000000006, 41.977500000000006, 41.977500000000006, 41.977500000000006, 41.977500000000006, 41.977500000000006, 41.977500000000006, 41.977500000000006, 41.977500000000006, 41.977500000000006, 41.977500000000006, 41.977500000000006, 41.977500000000006, 41.977500000000006, 41.977500000000006, 41.977500000000006, 41.977500000000006, 41.977500000000006, 41.977500000000006, 41.977500000000006, 41.977500000000006, 41.977500000000006, 41.977500000000006, 41.977500000000006, 41.977500000000006, 41.977500000000006, 41.977500000000006, 41.977500000000006, 41.977500000000006, 41.977500000000006, 41.977500000000006, 41.977500000000006, 41.977500000000006, 41.977500000000006, 41.977500000000006, 41.977500000000006, 41.977500000000006, 41.977500000000006, 41.977500000000006, 41.977500000000006, 41.977500000000006, 41.977500000000006, 41.977500000000006, 41.977500000000006, 41.977500000000006, 41.977500000000006, 41.977500000000006, 41.977500000000006, 41.977500000000006, 41.977500000000006, 41.977500000000006, 41.977500000000006, 41.977500000000006, 41.977500000000006, 41.977500000000006, 41.977500000000006]","[41.977500000000006, 41.977500000000006, 41.977500000000006, 41.977500000000006, 41.977500000000006, 41.977500000000006, 41.977500000000006, 41.977500000000006, 41.977500000000006, 41.977500000000006, 41.977500000000006, 41.977500000000006, 41.977500000000006, 41.977500000000006, 41.977500000000006, 41.977500000000006, 41.977500000000006, 41.977500000000006, 41.977500000000006, 41.977500000000006]"
0.6205215917284362,-0.004500775963374171,"[42.05500000000001, 42.05500000000001, 42.05500000000001, 42.05500000000001, 42.05500000000001, 42.05500000000001, 42.05500000000001, 42.05500000000001, 42.05500000000001, 42.05500000000001, 42.05500000000001, 254.25, 254.25, 42.05500000000001, 42.05500000000001, 42.05500000000001, 42.05500000000001, 42.05500000000001, 42.05500000000001, 42.05500000000001, 42.05500000000001, 42.05500000000001, 42.05500000000001, 42.05500000000001, 42.05500000000001, 42.05500000000001, 42.05500000000001, 42.05500000000001, 42.05500000000001, 42.05500000000001, 42.05500000000001, 42.05500000000001, 42.05500000000001, 42.05500000000001, 42.05500000000001, 42.05500000000001, 42.05500000000001, 42.05500000000001, 42.05500000000001, 42.05500000000001, 42.05500000000001, 42.05500000000001, 42.05500000000001, 42.05500000000001, 42.05500000000001, 42.05500000000001, 42.05500000000001, 42.05500000000001, 42.05500000000001, 42.05500000000001, 42.05500000000001, 42.05500000000001, 42.05500000000001, 42.05500000000001, 42.05500000000001, 42.05500000000001, 42.05500000000001, 42.05500000000001, 42.05500000000001, 42.05500000000001, 42.05500000000001, 42.05500000000001, 42.05500000000001, 42.05500000000001, 42.05500000000001, 42.05500000000001, 42.05500000000001, 42.05500000000001, 42.05500000000001, 42.05500000000001, 42.05500000000001, 42.05500000000001, 42.05500000000001, 42.05500000000001, 42.05500000000001, 42.05500000000001, 42.05500000000001, 42.05500000000001]","[42.05500000000001, 42.05500000000001, 42.05500000000001, 42.05500000000001, 42.05500000000001, 42.05500000000001, 42.05500000000001, 42.05500000000001, 42.05500000000001, 42.05500000000001, 42.05500000000001, 42.05500000000001, 42.05500000000001, 42.05500000000001, 42.05500000000001, 42.05500000000001, 42.05500000000001, 42.05500000000001, 42.05500000000001, 42.05500000000001]"
0.27501450302706054,0.9125772734124941,"[44.458333333333336, 44.458333333333336, 44.458333333333336, 44.458333333333336, 44.458333333333336, 44.458333333333336, 44.458333333333336, 44.458333333333336, 44.458333333333336, 44.458333333333336, 44.458333333333336, 44.458333333333336, 44.458333333333336, 44.458333333333336, 247.5, 44.458333333333336, 44.458333333333336, 44.458333333333336, 44.458333333333336, 44.458333333333336, 44.458333333333336, 44.458333333333336, 44.458333333333336, 44.458333333333336, 44.458333333333336, 44.458333333333336, 44.458333333333336, 44.458333333333336, 44.458333333333336, 44.458333333333336, 44.458333333333336, 44.458333333333336, 44.458333333333336, 44.458333333333336, 44.458333333333336, 44.458333333333336, 44.458333333333336, 44.458333333333336, 44.458333333333336, 44.458333333333336, 44.458333333333336, 44.458333333333336, 44.458333333333336, 44.458333333333336, 44.458333333333336, 44.458333333333336, 44.458333333333336, 44.458333333333336, 44.458333333333336, 44.458333333333336, 44.458333333333336, 44.458333333333336, 44.458333333333336, 44.458333333333336, 44.458333333333336, 44.458333333333336, 44.458333333333336, 44.458333333333336, 44.458333333333336, 44.458333333333336, 44.458333333333336, 44.458333333333336, 44.458333333333336, 44.458333333333336, 44.458333333333336, 44.458333333333336, 44.458333333333336, 44.458333333333336, 44.458333333333336, 44.458333333333336, 44.458333333333336, 44.458333333333336, 44.458333333333336, 44.458333333333336, 44.458333333333336, 44.458333333333336, 44.458333333333336, 44.458333333333336, 44.458333333333336]","[44.458333333333336, 44.458333333333336, 44.458333333333336, 247.5, 44.458333333333336, 44.458333333333336, 44.458333333333336, 44.458333333333336, 44.458333333333336, 44.458333333333336, 44.458333333333336, 44.458333333333336, 44.458333333333336, 44.458333333333336, 44.458333333333336, 44.458333333333336, 44.458333333333336, 44.458333333333336, 44.458333333333336]"
0.45548220769027226,-0.009571628512148322,"[42.438311688311686, 42.438311688311686, 42.438311688311686, 42.438311688311686, 42.438311688311686, 42.438311688311686, 42.438311688311686, 42.438311688311686, 42.438311688311686, 42.438311688311686, 42.438311688311686, 42.438311688311686, 42.438311688311686, 42.438311688311686, 42.438311688311686, 254.25, 254.25, 42.438311688311686, 42.438311688311686, 42.438311688311686, 42.438311688311686, 42.438311688311686, 42.438311688311686, 42.438311688311686, 42.438311688311686, 42.438311688311686, 42.438311688311686, 42.438311688311686, 42.438311688311686, 42.438311688311686, 42.438311688311686, 42.438311688311686, 42.438311688311686, 42.438311688311686, 42.438311688311686, 42.438311688311686, 42.438311688311686, 42.438311688311686, 42.438311688311686, 42.438311688311686, 42.438311688311686, 42.438311688311686, 42.438311688311686, 42.438311688311686, 42.438311688311686, 42.438311688311686, 42.438311688311686, 42.438311688311686, 42.438311688311686, 42.438311688311686, 42.438311688311686, 42.438311688311686, 42.438311688311686, 42.438311688311686, 42.438311688311686, 42.438311688311686, 42.438311688311686, 42.438311688311686, 42.438311688311686, 42.438311688311686, 42.438311688311686, 42.438311688311686, 42.438311688311686, 42.438311688311686, 42.438311688311686, 42.438311688311686, 42.438311688311686, 42.438311688311686, 42.438311688311686, 42.438311688311686, 42.438311688311686, 42.438311688311686, 42.438311688311686, 42.438311688311686, 42.438311688311686, 42.438311688311686, 42.438311688311686, 42.438311688311686, 42.438311688311686]","[42.438311688311686, 42.438311688311686, 42.438311688311686, 42.438311688311686, 42.438311688311686, 42.438311688311686, 42.438311688311686, 42.438311688311686, 42.438311688311686, 42.438311688311686, 42.438311688311686, 42.438311688311686, 42.438311688311686, 42.438311688311686, 42.438311688311686, 42.438311688311686, 42.438311688311686, 42.438311688311686, 42.438311688311686]"
