train_score,test_score,pred_train,pred_test
0.23359968868755465,0.019442500394515116,"[1.2675864054197794, 1.309911047384219, 1.2599853123756224, 1.306792495714698, 1.2417420544545514, 1.324805051563001, 1.25286804138785, 1.2529251595789792, 1.1833956946013628, 1.3186952875013913, 1.3558488144851901, 1.2598759057870768, 1.3109863879929606, 1.250997080242428, 1.365778805499609, 1.3343532036671153, 1.3050933512819307, 1.3186952875013913, 1.332092088917522, 1.2183581481284345, 1.3186952875013913, 1.2911794016231883, 1.2749802854982024, 1.3430841299509106, 1.3079734774008867, 1.2537257336185201, 1.2650461226436243, 1.2699164666327685, 1.3356547237821812, 1.3710116972059954, 1.3711398781056587, 1.3159906757156223, 1.3140385507173746, 1.3007646316992885, 1.2509466150494248, 1.2475945454487791]","[1.2822445329986203, 1.3101106761986472, 1.2442040903141443, 1.3218807098340364, 1.3138840790578317, 1.3053470294406924, 1.2363739519066816, 1.3186952875013913, 1.3231386529567866, 1.3127846858444463, 1.2753531197024328, 1.3079734774008867, 1.2324483201250767, 1.3224642281154915, 1.306129520659131, 1.1683411436542839, 1.3105445172768089, 1.3140385507173746]"
0.32251658064259414,-0.3546909988443465,"[1.301876035789172, 1.4166667617702702, 1.2250352593658065, 1.355461492269786, 1.2683428165871136, 1.2039969690116168, 1.408109657982836, 1.296045482798528, 1.3965246289850821, 1.4652660310014334, 1.3151768635871417, 1.409465071328532, 1.2244027263158312, 1.405983988548304, 1.409465071328532, 1.396714925878578, 1.3348393514513273, 1.3930435462048545, 1.3839003504304963, 1.3310267613420823, 1.3116101434937755, 1.405983988548304, 1.343148154953351, 1.2658683171161322, 1.2381506261260953, 1.4971473078175708, 1.3942893068043936, 1.2860411961089866, 1.5525254881742354, 1.2409715675712256, 1.5581734524103785, 1.424540996095938, 1.2717734064986836, 1.4166667617702702, 1.1814960000148884, 1.2796231022251248]","[1.385302677798218, 1.3999571479391006, 1.3414451295315237, 1.4161750834080131, 1.3594993425772697, 1.3916831708922655, 1.4281380947825906, 1.3317825965866943, 1.3570057765964856, 1.405983988548304, 1.4078356372642102, 1.3930435462048545, 1.3805531896250414, 1.2914184733541387, 1.3517618809181164, 1.3178676124415347, 1.4166667617702702, 1.4450846595668607]"
0.3273800794805526,-0.09118518467266812,"[1.3010490259007463, 1.2095899060036956, 1.3139801109102467, 1.3513753566633222, 1.2176234385908054, 1.3068146820050708, 1.330704140856515, 1.3548123493482211, 1.378742565989217, 1.374209985171988, 1.2830812391430808, 1.1621324129612842, 1.3532882017263352, 1.1675467471513246, 1.344057143859419, 1.312494126558206, 1.3413855532202612, 1.2407849334977705, 1.2870477350687815, 1.3473654711198761, 1.3764794198147627, 1.3384276905474206, 1.3075482987183529, 1.2606247068314755, 1.2977885620369398, 1.3455812914813046, 1.459662517019003, 1.265222207949319, 1.2692822343102348, 1.3562660076868374, 1.265733772547684, 1.5937295814515142, 1.2781662169755075, 1.323292055909718, 1.323292055909718, 1.320485118338948]","[1.3041632803297205, 1.2832835251421997, 1.254847876720262, 1.3312460932013164, 1.3532882017263352, 1.302810321098514, 1.256490842801055, 1.1949098892663532, 1.326396079553782, 1.3384276905474206, 1.2481675131882843, 1.3155431922677325, 1.304333944322558, 1.3371864169273249, 1.3068387449214054, 1.2329004036445774, 1.3763473950774758, 1.2569754271161553]"
